student_id,subject_name,exam_type,max_marks,obtained_marks,attempt_number
234,Mathematics,FINAL,100.0,49.6,1
235,Programming,TEST1,20.0,15.4,1
235,Programming,TEST2,20.0,15.3,1
235,Programming,MIDTERM,50.0,41.6,1
235,Programming,FINAL,100.0,84.6,1
235,Engineering Fundamentals,TEST1,20.0,17.0,1
235,Engineering Fundamentals,TEST2,20.0,16.5,1
235,Engineering Fundamentals,MIDTERM,50.0,40.6,1
235,Engineering Fundamentals,FINAL,100.0,77.9,1
235,Electronics,TEST1,20.0,15.9,1
235,Electronics,TEST2,20.0,14.7,1
235,Electronics,MIDTERM,50.0,37.0,1
235,Electronics,FINAL,100.0,71.1,1
235,Data Structures,TEST1,20.0,16.2,1
235,Data Structures,TEST2,20.0,17.2,1
235,Data Structures,MIDTERM,50.0,40.5,1
235,Data Structures,FINAL,100.0,82.6,1
236,Mathematics,TEST1,20.0,13.5,1
236,Mathematics,TEST2,20.0,11.4,1
236,Mathematics,MIDTERM,50.0,23.1,1
236,Mathematics,FINAL,100.0,33.5,1
236,Data Structures,TEST1,20.0,14.2,1
236,Data Structures,TEST2,20.0,11.8,1
236,Data Structures,MIDTERM,50.0,23.4,1
236,Data Structures,FINAL,100.0,30.0,1
236,Communication Skills,TEST1,20.0,12.6,1
236,Communication Skills,TEST2,20.0,10.6,1
236,Communication Skills,MIDTERM,50.0,19.5,1
236,Communication Skills,FINAL,100.0,31.1,1
236,Electronics,TEST1,20.0,12.5,1
236,Electronics,TEST2,20.0,9.4,1
236,Electronics,MIDTERM,50.0,23.4,1
236,Electronics,FINAL,100.0,29.7,1
237,Data Structures,TEST1,20.0,10.3,1
237,Data Structures,TEST2,20.0,11.8,1
237,Data Structures,MIDTERM,50.0,35.1,1
237,Data Structures,FINAL,100.0,72.7,1
237,Electronics,TEST1,20.0,10.3,1
237,Electronics,TEST2,20.0,12.0,1
237,Electronics,MIDTERM,50.0,33.5,1
237,Electronics,FINAL,100.0,82.6,1
237,Mathematics,TEST1,20.0,10.3,1
237,Mathematics,TEST2,20.0,10.0,1
237,Mathematics,MIDTERM,50.0,28.4,1
237,Mathematics,FINAL,100.0,68.1,1
237,Programming,TEST1,20.0,10.7,1
237,Programming,TEST2,20.0,12.0,1
237,Programming,MIDTERM,50.0,34.6,1
237,Programming,FINAL,100.0,78.5,1
238,Engineering Fundamentals,TEST1,20.0,14.1,1
238,Engineering Fundamentals,TEST2,20.0,10.2,1
238,Engineering Fundamentals,MIDTERM,50.0,16.0,1
238,Engineering Fundamentals,FINAL,100.0,18.6,1
238,Electronics,TEST1,20.0,13.0,1
238,Electronics,TEST2,20.0,9.0,1
238,Electronics,MIDTERM,50.0,18.3,1
238,Electronics,FINAL,100.0,23.0,1
238,Mathematics,TEST1,20.0,13.7,1
238,Mathematics,TEST2,20.0,10.7,1
238,Mathematics,MIDTERM,50.0,18.8,1
238,Mathematics,FINAL,100.0,30.9,1
238,Data Structures,TEST1,20.0,12.7,1
238,Data Structures,TEST2,20.0,10.6,1
238,Data Structures,MIDTERM,50.0,24.1,1
238,Data Structures,FINAL,100.0,33.2,1
239,Communication Skills,TEST1,20.0,15.6,1
239,Communication Skills,TEST2,20.0,16.4,1
239,Communication Skills,MIDTERM,50.0,41.5,1
239,Communication Skills,FINAL,100.0,74.1,1
239,Electronics,TEST1,20.0,17.0,1
239,Electronics,TEST2,20.0,17.7,1
239,Electronics,MIDTERM,50.0,40.7,1
239,Electronics,FINAL,100.0,81.6,1
239,Mathematics,TEST1,20.0,16.5,1
239,Mathematics,TEST2,20.0,17.0,1
239,Mathematics,MIDTERM,50.0,39.7,1
239,Mathematics,FINAL,100.0,77.1,1
239,Engineering Fundamentals,TEST1,20.0,14.9,1
239,Engineering Fundamentals,TEST2,20.0,15.2,1
239,Engineering Fundamentals,MIDTERM,50.0,37.7,1
239,Engineering Fundamentals,FINAL,100.0,77.2,1
240,Programming,TEST1,20.0,15.3,1
240,Programming,TEST2,20.0,15.8,1
240,Programming,MIDTERM,50.0,36.4,1
240,Programming,FINAL,100.0,73.9,1
240,Communication Skills,TEST1,20.0,14.8,1
240,Communication Skills,TEST2,20.0,14.6,1
240,Communication Skills,MIDTERM,50.0,36.1,1
240,Communication Skills,FINAL,100.0,72.0,1
240,Electronics,TEST1,20.0,16.7,1
240,Electronics,TEST2,20.0,16.0,1
240,Electronics,MIDTERM,50.0,40.7,1
240,Electronics,FINAL,100.0,82.3,1
240,Engineering Fundamentals,TEST1,20.0,16.5,1
240,Engineering Fundamentals,TEST2,20.0,17.3,1
240,Engineering Fundamentals,MIDTERM,50.0,44.2,1
240,Engineering Fundamentals,FINAL,100.0,85.4,1
241,Data Structures,TEST1,20.0,13.7,1
241,Data Structures,TEST2,20.0,11.6,1
241,Data Structures,MIDTERM,50.0,21.4,1
241,Data Structures,FINAL,100.0,35.6,1
241,Mathematics,TEST1,20.0,12.3,1
241,Mathematics,TEST2,20.0,9.0,1
241,Mathematics,MIDTERM,50.0,21.9,1
241,Mathematics,FINAL,100.0,29.3,1
241,Programming,TEST1,20.0,12.1,1
241,Programming,TEST2,20.0,12.4,1
241,Programming,MIDTERM,50.0,20.9,1
241,Programming,FINAL,100.0,25.9,1
241,Engineering Fundamentals,TEST1,20.0,12.6,1
241,Engineering Fundamentals,TEST2,20.0,10.5,1
241,Engineering Fundamentals,MIDTERM,50.0,21.3,1
241,Engineering Fundamentals,FINAL,100.0,27.5,1
242,Mathematics,TEST1,20.0,14.2,1
242,Mathematics,TEST2,20.0,9.2,1
242,Mathematics,MIDTERM,50.0,18.5,1
242,Mathematics,FINAL,100.0,28.0,1
242,Engineering Fundamentals,TEST1,20.0,15.2,1
242,Engineering Fundamentals,TEST2,20.0,12.9,1
242,Engineering Fundamentals,MIDTERM,50.0,24.2,1
242,Engineering Fundamentals,FINAL,100.0,40.0,1
242,Electronics,TEST1,20.0,14.8,1
242,Electronics,TEST2,20.0,11.9,1
242,Electronics,MIDTERM,50.0,22.6,1
242,Electronics,FINAL,100.0,31.1,1
242,Communication Skills,TEST1,20.0,14.9,1
242,Communication Skills,TEST2,20.0,11.4,1
242,Communication Skills,MIDTERM,50.0,19.5,1
242,Communication Skills,FINAL,100.0,21.3,1
243,Engineering Fundamentals,TEST1,20.0,16.9,1
243,Engineering Fundamentals,TEST2,20.0,16.8,1
243,Engineering Fundamentals,MIDTERM,50.0,45.2,1
243,Engineering Fundamentals,FINAL,100.0,87.7,1
243,Mathematics,TEST1,20.0,16.5,1
243,Mathematics,TEST2,20.0,17.2,1
243,Mathematics,MIDTERM,50.0,43.3,1
243,Mathematics,FINAL,100.0,81.5,1
243,Electronics,TEST1,20.0,16.5,1
243,Electronics,TEST2,20.0,14.8,1
243,Electronics,MIDTERM,50.0,39.6,1
243,Electronics,FINAL,100.0,78.1,1
243,Data Structures,TEST1,20.0,14.8,1
243,Data Structures,TEST2,20.0,15.8,1
243,Data Structures,MIDTERM,50.0,41.5,1
243,Data Structures,FINAL,100.0,78.2,1
244,Data Structures,TEST1,20.0,14.7,1
244,Data Structures,TEST2,20.0,14.0,1
244,Data Structures,MIDTERM,50.0,34.3,1
244,Data Structures,FINAL,100.0,56.8,1
244,Communication Skills,TEST1,20.0,14.6,1
244,Communication Skills,TEST2,20.0,13.3,1
244,Communication Skills,MIDTERM,50.0,28.5,1
244,Communication Skills,FINAL,100.0,49.7,1
244,Programming,TEST1,20.0,14.5,1
244,Programming,TEST2,20.0,12.9,1
244,Programming,MIDTERM,50.0,32.6,1
244,Programming,FINAL,100.0,51.2,1
244,Electronics,TEST1,20.0,13.6,1
244,Electronics,TEST2,20.0,13.4,1
244,Electronics,MIDTERM,50.0,28.2,1
244,Electronics,FINAL,100.0,49.6,1
245,Electronics,TEST1,20.0,13.6,1
245,Electronics,TEST2,20.0,13.3,1
245,Electronics,MIDTERM,50.0,26.5,1
245,Electronics,FINAL,100.0,56.2,1
245,Data Structures,TEST1,20.0,15.1,1
245,Data Structures,TEST2,20.0,13.8,1
245,Data Structures,MIDTERM,50.0,33.2,1
245,Data Structures,FINAL,100.0,55.6,1
245,Communication Skills,TEST1,20.0,14.6,1
245,Communication Skills,TEST2,20.0,12.0,1
245,Communication Skills,MIDTERM,50.0,26.6,1
245,Communication Skills,FINAL,100.0,50.3,1
245,Programming,TEST1,20.0,14.1,1
245,Programming,TEST2,20.0,13.1,1
245,Programming,MIDTERM,50.0,28.8,1
245,Programming,FINAL,100.0,47.8,1
246,Engineering Fundamentals,TEST1,20.0,13.0,1
246,Engineering Fundamentals,TEST2,20.0,9.3,1
246,Engineering Fundamentals,MIDTERM,50.0,16.6,1
246,Engineering Fundamentals,FINAL,100.0,23.1,1
246,Mathematics,TEST1,20.0,14.6,1
246,Mathematics,TEST2,20.0,11.6,1
246,Mathematics,MIDTERM,50.0,22.9,1
246,Mathematics,FINAL,100.0,33.6,1
246,Data Structures,TEST1,20.0,11.4,1
246,Data Structures,TEST2,20.0,10.4,1
246,Data Structures,MIDTERM,50.0,19.7,1
246,Data Structures,FINAL,100.0,31.6,1
246,Programming,TEST1,20.0,11.6,1
246,Programming,TEST2,20.0,9.0,1
246,Programming,MIDTERM,50.0,16.5,1
246,Programming,FINAL,100.0,20.1,1
247,Data Structures,TEST1,20.0,14.7,1
247,Data Structures,TEST2,20.0,13.4,1
247,Data Structures,MIDTERM,50.0,31.1,1
247,Data Structures,FINAL,100.0,55.7,1
247,Communication Skills,TEST1,20.0,14.2,1
247,Communication Skills,TEST2,20.0,13.9,1
247,Communication Skills,MIDTERM,50.0,29.6,1
247,Communication Skills,FINAL,100.0,56.2,1
247,Mathematics,TEST1,20.0,15.6,1
247,Mathematics,TEST2,20.0,14.1,1
247,Mathematics,MIDTERM,50.0,35.5,1
247,Mathematics,FINAL,100.0,54.6,1
247,Electronics,TEST1,20.0,15.8,1
247,Electronics,TEST2,20.0,14.5,1
247,Electronics,MIDTERM,50.0,34.3,1
247,Electronics,FINAL,100.0,58.1,1
248,Data Structures,TEST1,20.0,9.0,1
248,Data Structures,TEST2,20.0,11.9,1
248,Data Structures,MIDTERM,50.0,33.3,1
248,Data Structures,FINAL,100.0,82.7,1
248,Engineering Fundamentals,TEST1,20.0,9.6,1
248,Engineering Fundamentals,TEST2,20.0,10.5,1
248,Engineering Fundamentals,MIDTERM,50.0,32.7,1
248,Engineering Fundamentals,FINAL,100.0,77.0,1
248,Communication Skills,TEST1,20.0,9.9,1
248,Communication Skills,TEST2,20.0,13.4,1
248,Communication Skills,MIDTERM,50.0,38.8,1
248,Communication Skills,FINAL,100.0,90.2,1
248,Programming,TEST1,20.0,9.0,1
248,Programming,TEST2,20.0,10.4,1
248,Programming,MIDTERM,50.0,32.6,1
248,Programming,FINAL,100.0,70.0,1
249,Data Structures,TEST1,20.0,9.3,1
249,Data Structures,TEST2,20.0,12.8,1
249,Data Structures,MIDTERM,50.0,36.2,1
249,Data Structures,FINAL,100.0,81.4,1
249,Communication Skills,TEST1,20.0,11.5,1
249,Communication Skills,TEST2,20.0,12.1,1
249,Communication Skills,MIDTERM,50.0,39.9,1
249,Communication Skills,FINAL,100.0,91.7,1
249,Electronics,TEST1,20.0,9.1,1
249,Electronics,TEST2,20.0,10.6,1
249,Electronics,MIDTERM,50.0,32.3,1
249,Electronics,FINAL,100.0,68.1,1
249,Mathematics,TEST1,20.0,9.2,1
249,Mathematics,TEST2,20.0,12.2,1
249,Mathematics,MIDTERM,50.0,34.7,1
249,Mathematics,FINAL,100.0,78.4,1
250,Programming,TEST1,20.0,8.8,1
250,Programming,TEST2,20.0,11.2,1
250,Programming,MIDTERM,50.0,33.2,1
250,Programming,FINAL,100.0,75.9,1
250,Communication Skills,TEST1,20.0,9.8,1
250,Communication Skills,TEST2,20.0,11.7,1
250,Communication Skills,MIDTERM,50.0,35.5,1
250,Communication Skills,FINAL,100.0,78.3,1
250,Mathematics,TEST1,20.0,10.2,1
250,Mathematics,TEST2,20.0,11.8,1
250,Mathematics,MIDTERM,50.0,33.8,1
250,Mathematics,FINAL,100.0,87.9,1
250,Electronics,TEST1,20.0,11.0,1
250,Electronics,TEST2,20.0,13.2,1
250,Electronics,MIDTERM,50.0,39.2,1
250,Electronics,FINAL,100.0,88.1,1
251,Engineering Fundamentals,TEST1,20.0,15.9,1
251,Engineering Fundamentals,TEST2,20.0,14.9,1
251,Engineering Fundamentals,MIDTERM,50.0,28.6,1
251,Engineering Fundamentals,FINAL,100.0,50.5,1
251,Mathematics,TEST1,20.0,14.6,1
251,Mathematics,TEST2,20.0,11.9,1
251,Mathematics,MIDTERM,50.0,29.5,1
251,Mathematics,FINAL,100.0,44.8,1
251,Electronics,TEST1,20.0,15.3,1
251,Electronics,TEST2,20.0,12.1,1
251,Electronics,MIDTERM,50.0,27.5,1
251,Electronics,FINAL,100.0,47.4,1
251,Programming,TEST1,20.0,15.7,1
251,Programming,TEST2,20.0,13.8,1
251,Programming,MIDTERM,50.0,35.3,1
251,Programming,FINAL,100.0,59.8,1
252,Engineering Fundamentals,TEST1,20.0,14.4,1
252,Engineering Fundamentals,TEST2,20.0,12.4,1
252,Engineering Fundamentals,MIDTERM,50.0,22.9,1
252,Engineering Fundamentals,FINAL,100.0,38.4,1
252,Programming,TEST1,20.0,13.1,1
252,Programming,TEST2,20.0,11.4,1
252,Programming,MIDTERM,50.0,23.1,1
252,Programming,FINAL,100.0,31.5,1
252,Electronics,TEST1,20.0,13.3,1
252,Electronics,TEST2,20.0,10.7,1
252,Electronics,MIDTERM,50.0,20.5,1
252,Electronics,FINAL,100.0,33.0,1
252,Data Structures,TEST1,20.0,13.0,1
252,Data Structures,TEST2,20.0,10.0,1
252,Data Structures,MIDTERM,50.0,19.9,1
252,Data Structures,FINAL,100.0,19.2,1
253,Mathematics,TEST1,20.0,9.6,1
253,Mathematics,TEST2,20.0,11.3,1
253,Mathematics,MIDTERM,50.0,32.3,1
253,Mathematics,FINAL,100.0,70.7,1
253,Engineering Fundamentals,TEST1,20.0,9.9,1
253,Engineering Fundamentals,TEST2,20.0,12.0,1
253,Engineering Fundamentals,MIDTERM,50.0,37.1,1
253,Engineering Fundamentals,FINAL,100.0,87.8,1
253,Programming,TEST1,20.0,11.1,1
253,Programming,TEST2,20.0,12.8,1
253,Programming,MIDTERM,50.0,37.0,1
253,Programming,FINAL,100.0,91.3,1
253,Communication Skills,TEST1,20.0,10.7,1
253,Communication Skills,TEST2,20.0,13.3,1
253,Communication Skills,MIDTERM,50.0,35.1,1
253,Communication Skills,FINAL,100.0,84.6,1
254,Communication Skills,TEST1,20.0,16.2,1
254,Communication Skills,TEST2,20.0,15.1,1
254,Communication Skills,MIDTERM,50.0,38.6,1
254,Communication Skills,FINAL,100.0,73.0,1
254,Data Structures,TEST1,20.0,17.0,1
254,Data Structures,TEST2,20.0,17.8,1
254,Data Structures,MIDTERM,50.0,44.0,1
254,Data Structures,FINAL,100.0,89.3,1
254,Mathematics,TEST1,20.0,15.0,1
254,Mathematics,TEST2,20.0,14.9,1
254,Mathematics,MIDTERM,50.0,38.1,1
254,Mathematics,FINAL,100.0,81.0,1
254,Electronics,TEST1,20.0,13.8,1
254,Electronics,TEST2,20.0,13.7,1
254,Electronics,MIDTERM,50.0,36.8,1
254,Electronics,FINAL,100.0,67.0,1
255,Electronics,TEST1,20.0,17.4,1
255,Electronics,TEST2,20.0,16.7,1
255,Electronics,MIDTERM,50.0,43.8,1
255,Electronics,FINAL,100.0,84.2,1
255,Communication Skills,TEST1,20.0,17.3,1
255,Communication Skills,TEST2,20.0,16.5,1
255,Communication Skills,MIDTERM,50.0,43.9,1
255,Communication Skills,FINAL,100.0,85.6,1
255,Programming,TEST1,20.0,18.2,1
255,Programming,TEST2,20.0,18.0,1
255,Programming,MIDTERM,50.0,40.6,1
255,Programming,FINAL,100.0,83.4,1
255,Data Structures,TEST1,20.0,17.1,1
255,Data Structures,TEST2,20.0,17.5,1
255,Data Structures,MIDTERM,50.0,39.6,1
255,Data Structures,FINAL,100.0,79.4,1
256,Engineering Fundamentals,TEST1,20.0,14.2,1
256,Engineering Fundamentals,TEST2,20.0,10.8,1
256,Engineering Fundamentals,MIDTERM,50.0,21.7,1
256,Engineering Fundamentals,FINAL,100.0,31.5,1
256,Programming,TEST1,20.0,13.1,1
256,Programming,TEST2,20.0,12.0,1
256,Programming,MIDTERM,50.0,24.7,1
256,Programming,FINAL,100.0,33.1,1
256,Communication Skills,TEST1,20.0,12.6,1
256,Communication Skills,TEST2,20.0,10.2,1
256,Communication Skills,MIDTERM,50.0,21.8,1
256,Communication Skills,FINAL,100.0,32.6,1
256,Mathematics,TEST1,20.0,13.9,1
256,Mathematics,TEST2,20.0,10.5,1
256,Mathematics,MIDTERM,50.0,22.4,1
256,Mathematics,FINAL,100.0,25.0,1
257,Engineering Fundamentals,TEST1,20.0,14.9,1
257,Engineering Fundamentals,TEST2,20.0,11.8,1
257,Engineering Fundamentals,MIDTERM,50.0,24.8,1
257,Engineering Fundamentals,FINAL,100.0,41.4,1
257,Electronics,TEST1,20.0,13.9,1
257,Electronics,TEST2,20.0,10.9,1
257,Electronics,MIDTERM,50.0,24.3,1
257,Electronics,FINAL,100.0,35.9,1
257,Mathematics,TEST1,20.0,13.1,1
257,Mathematics,TEST2,20.0,10.1,1
257,Mathematics,MIDTERM,50.0,17.0,1
257,Mathematics,FINAL,100.0,19.3,1
257,Programming,TEST1,20.0,14.5,1
257,Programming,TEST2,20.0,11.2,1
257,Programming,MIDTERM,50.0,18.3,1
257,Programming,FINAL,100.0,23.9,1
258,Electronics,TEST1,20.0,15.0,1
258,Electronics,TEST2,20.0,17.0,1
258,Electronics,MIDTERM,50.0,38.8,1
258,Electronics,FINAL,100.0,73.6,1
258,Engineering Fundamentals,TEST1,20.0,17.6,1
258,Engineering Fundamentals,TEST2,20.0,16.9,1
258,Engineering Fundamentals,MIDTERM,50.0,42.9,1
258,Engineering Fundamentals,FINAL,100.0,87.6,1
258,Data Structures,TEST1,20.0,14.7,1
258,Data Structures,TEST2,20.0,13.1,1
258,Data Structures,MIDTERM,50.0,35.8,1
258,Data Structures,FINAL,100.0,70.2,1
258,Programming,TEST1,20.0,13.0,1
258,Programming,TEST2,20.0,12.6,1
258,Programming,MIDTERM,50.0,35.9,1
258,Programming,FINAL,100.0,71.6,1
259,Data Structures,TEST1,20.0,17.7,1
259,Data Structures,TEST2,20.0,18.2,1
259,Data Structures,MIDTERM,50.0,41.0,1
259,Data Structures,FINAL,100.0,81.8,1
259,Programming,TEST1,20.0,16.5,1
259,Programming,TEST2,20.0,14.6,1
259,Programming,MIDTERM,50.0,39.5,1
259,Programming,FINAL,100.0,78.8,1
259,Engineering Fundamentals,TEST1,20.0,15.3,1
259,Engineering Fundamentals,TEST2,20.0,14.5,1
259,Engineering Fundamentals,MIDTERM,50.0,37.0,1
259,Engineering Fundamentals,FINAL,100.0,71.9,1
259,Electronics,TEST1,20.0,13.9,1
259,Electronics,TEST2,20.0,13.8,1
259,Electronics,MIDTERM,50.0,33.8,1
259,Electronics,FINAL,100.0,65.2,1
260,Data Structures,TEST1,20.0,13.8,1
260,Data Structures,TEST2,20.0,12.3,1
260,Data Structures,MIDTERM,50.0,27.9,1
260,Data Structures,FINAL,100.0,54.0,1
260,Mathematics,TEST1,20.0,14.3,1
260,Mathematics,TEST2,20.0,13.2,1
260,Mathematics,MIDTERM,50.0,34.4,1
260,Mathematics,FINAL,100.0,55.0,1
260,Programming,TEST1,20.0,14.6,1
260,Programming,TEST2,20.0,12.1,1
260,Programming,MIDTERM,50.0,25.1,1
260,Programming,FINAL,100.0,47.6,1
260,Electronics,TEST1,20.0,14.8,1
260,Electronics,TEST2,20.0,14.6,1
260,Electronics,MIDTERM,50.0,31.2,1
260,Electronics,FINAL,100.0,51.2,1
261,Data Structures,TEST1,20.0,13.4,1
261,Data Structures,TEST2,20.0,13.8,1
261,Data Structures,MIDTERM,50.0,34.5,1
261,Data Structures,FINAL,100.0,63.6,1
261,Electronics,TEST1,20.0,14.6,1
261,Electronics,TEST2,20.0,14.4,1
261,Electronics,MIDTERM,50.0,38.7,1
261,Electronics,FINAL,100.0,77.6,1
261,Communication Skills,TEST1,20.0,14.8,1
261,Communication Skills,TEST2,20.0,14.1,1
261,Communication Skills,MIDTERM,50.0,37.3,1
261,Communication Skills,FINAL,100.0,77.1,1
261,Programming,TEST1,20.0,17.8,1
261,Programming,TEST2,20.0,17.3,1
261,Programming,MIDTERM,50.0,42.6,1
261,Programming,FINAL,100.0,88.9,1
262,Data Structures,TEST1,20.0,13.0,1
262,Data Structures,TEST2,20.0,9.8,1
262,Data Structures,MIDTERM,50.0,21.9,1
262,Data Structures,FINAL,100.0,27.8,1
262,Electronics,TEST1,20.0,14.2,1
262,Electronics,TEST2,20.0,11.2,1
262,Electronics,MIDTERM,50.0,22.1,1
262,Electronics,FINAL,100.0,38.4,1
262,Communication Skills,TEST1,20.0,12.5,1
262,Communication Skills,TEST2,20.0,10.6,1
262,Communication Skills,MIDTERM,50.0,23.1,1
262,Communication Skills,FINAL,100.0,24.5,1
262,Engineering Fundamentals,TEST1,20.0,11.6,1
262,Engineering Fundamentals,TEST2,20.0,10.2,1
262,Engineering Fundamentals,MIDTERM,50.0,18.6,1
262,Engineering Fundamentals,FINAL,100.0,28.9,1
263,Programming,TEST1,20.0,17.7,1
263,Programming,TEST2,20.0,16.1,1
263,Programming,MIDTERM,50.0,41.8,1
263,Programming,FINAL,100.0,83.2,1
263,Mathematics,TEST1,20.0,16.1,1
263,Mathematics,TEST2,20.0,16.9,1
263,Mathematics,MIDTERM,50.0,42.7,1
263,Mathematics,FINAL,100.0,86.6,1
263,Data Structures,TEST1,20.0,14.0,1
263,Data Structures,TEST2,20.0,13.3,1
263,Data Structures,MIDTERM,50.0,34.7,1
263,Data Structures,FINAL,100.0,69.8,1
263,Electronics,TEST1,20.0,15.8,1
263,Electronics,TEST2,20.0,16.5,1
263,Electronics,MIDTERM,50.0,44.6,1
263,Electronics,FINAL,100.0,86.3,1
264,Communication Skills,TEST1,20.0,13.1,1
264,Communication Skills,TEST2,20.0,14.2,1
264,Communication Skills,MIDTERM,50.0,35.6,1
264,Communication Skills,FINAL,100.0,69.1,1
264,Electronics,TEST1,20.0,14.7,1
264,Electronics,TEST2,20.0,13.7,1
264,Electronics,MIDTERM,50.0,39.1,1
264,Electronics,FINAL,100.0,75.2,1
264,Programming,TEST1,20.0,14.5,1
264,Programming,TEST2,20.0,13.5,1
264,Programming,MIDTERM,50.0,34.5,1
264,Programming,FINAL,100.0,69.1,1
264,Engineering Fundamentals,TEST1,20.0,15.2,1
264,Engineering Fundamentals,TEST2,20.0,16.5,1
264,Engineering Fundamentals,MIDTERM,50.0,38.8,1
264,Engineering Fundamentals,FINAL,100.0,81.8,1
265,Data Structures,TEST1,20.0,13.0,1
265,Data Structures,TEST2,20.0,13.9,1
265,Data Structures,MIDTERM,50.0,33.6,1
265,Data Structures,FINAL,100.0,70.8,1
265,Mathematics,TEST1,20.0,16.1,1
265,Mathematics,TEST2,20.0,17.7,1
265,Mathematics,MIDTERM,50.0,40.0,1
265,Mathematics,FINAL,100.0,83.1,1
265,Electronics,TEST1,20.0,14.6,1
265,Electronics,TEST2,20.0,13.9,1
265,Electronics,MIDTERM,50.0,36.1,1
265,Electronics,FINAL,100.0,71.1,1
265,Communication Skills,TEST1,20.0,13.8,1
265,Communication Skills,TEST2,20.0,13.2,1
265,Communication Skills,MIDTERM,50.0,36.6,1
265,Communication Skills,FINAL,100.0,69.0,1
266,Electronics,TEST1,20.0,14.4,1
266,Electronics,TEST2,20.0,15.5,1
266,Electronics,MIDTERM,50.0,37.3,1
266,Electronics,FINAL,100.0,75.2,1
266,Communication Skills,TEST1,20.0,13.7,1
266,Communication Skills,TEST2,20.0,14.9,1
266,Communication Skills,MIDTERM,50.0,35.9,1
266,Communication Skills,FINAL,100.0,70.1,1
266,Programming,TEST1,20.0,17.4,1
266,Programming,TEST2,20.0,17.3,1
266,Programming,MIDTERM,50.0,44.7,1
266,Programming,FINAL,100.0,84.3,1
266,Engineering Fundamentals,TEST1,20.0,16.0,1
266,Engineering Fundamentals,TEST2,20.0,15.0,1
266,Engineering Fundamentals,MIDTERM,50.0,37.3,1
266,Engineering Fundamentals,FINAL,100.0,75.7,1
267,Engineering Fundamentals,TEST1,20.0,16.7,1
267,Engineering Fundamentals,TEST2,20.0,16.4,1
267,Engineering Fundamentals,MIDTERM,50.0,42.6,1
267,Engineering Fundamentals,FINAL,100.0,82.1,1
267,Electronics,TEST1,20.0,14.5,1
267,Electronics,TEST2,20.0,15.0,1
267,Electronics,MIDTERM,50.0,36.7,1
267,Electronics,FINAL,100.0,71.1,1
267,Data Structures,TEST1,20.0,15.0,1
267,Data Structures,TEST2,20.0,15.6,1
267,Data Structures,MIDTERM,50.0,35.7,1
267,Data Structures,FINAL,100.0,78.6,1
267,Mathematics,TEST1,20.0,16.1,1
267,Mathematics,TEST2,20.0,17.3,1
267,Mathematics,MIDTERM,50.0,42.5,1
267,Mathematics,FINAL,100.0,80.9,1
268,Programming,TEST1,20.0,15.4,1
268,Programming,TEST2,20.0,13.5,1
268,Programming,MIDTERM,50.0,36.3,1
268,Programming,FINAL,100.0,73.5,1
268,Mathematics,TEST1,20.0,17.9,1
268,Mathematics,TEST2,20.0,17.1,1
268,Mathematics,MIDTERM,50.0,43.8,1
268,Mathematics,FINAL,100.0,87.0,1
268,Electronics,TEST1,20.0,14.2,1
268,Electronics,TEST2,20.0,13.7,1
268,Electronics,MIDTERM,50.0,38.0,1
268,Electronics,FINAL,100.0,77.6,1
268,Engineering Fundamentals,TEST1,20.0,15.4,1
268,Engineering Fundamentals,TEST2,20.0,15.4,1
268,Engineering Fundamentals,MIDTERM,50.0,37.7,1
268,Engineering Fundamentals,FINAL,100.0,72.8,1
269,Engineering Fundamentals,TEST1,20.0,15.2,1
269,Engineering Fundamentals,TEST2,20.0,15.9,1
269,Engineering Fundamentals,MIDTERM,50.0,38.7,1
269,Engineering Fundamentals,FINAL,100.0,73.0,1
269,Communication Skills,TEST1,20.0,17.4,1
269,Communication Skills,TEST2,20.0,16.9,1
269,Communication Skills,MIDTERM,50.0,40.9,1
269,Communication Skills,FINAL,100.0,78.1,1
269,Data Structures,TEST1,20.0,16.3,1
269,Data Structures,TEST2,20.0,16.1,1
269,Data Structures,MIDTERM,50.0,41.4,1
269,Data Structures,FINAL,100.0,84.6,1
269,Electronics,TEST1,20.0,15.2,1
269,Electronics,TEST2,20.0,15.9,1
269,Electronics,MIDTERM,50.0,38.4,1
269,Electronics,FINAL,100.0,77.0,1
270,Communication Skills,TEST1,20.0,15.7,1
270,Communication Skills,TEST2,20.0,15.3,1
270,Communication Skills,MIDTERM,50.0,38.3,1
270,Communication Skills,FINAL,100.0,76.0,1
270,Engineering Fundamentals,TEST1,20.0,15.2,1
270,Engineering Fundamentals,TEST2,20.0,17.0,1
270,Engineering Fundamentals,MIDTERM,50.0,40.5,1
270,Engineering Fundamentals,FINAL,100.0,78.8,1
270,Programming,TEST1,20.0,16.0,1
270,Programming,TEST2,20.0,16.7,1
270,Programming,MIDTERM,50.0,42.2,1
270,Programming,FINAL,100.0,86.5,1
270,Electronics,TEST1,20.0,15.4,1
270,Electronics,TEST2,20.0,16.4,1
270,Electronics,MIDTERM,50.0,37.5,1
270,Electronics,FINAL,100.0,78.6,1
271,Mathematics,TEST1,20.0,14.8,1
271,Mathematics,TEST2,20.0,13.9,1
271,Mathematics,MIDTERM,50.0,35.2,1
271,Mathematics,FINAL,100.0,68.1,1
271,Electronics,TEST1,20.0,16.8,1
271,Electronics,TEST2,20.0,16.2,1
271,Electronics,MIDTERM,50.0,36.7,1
